timestamp,event,detail
2025-10-17T11:26:11,ALERT,Yawning
2025-10-17T11:26:19,ALERT,Yawning
2025-10-17 21:43:41,Head Down,CLOSED,NORMAL,DOWN,0.256,0.002,0.79
2025-10-17 21:43:42,Eyes Closed,CLOSED,NORMAL,DOWN,0.236,0.003,0.83
2025-10-17 21:43:42,Head Down,CLOSED,NORMAL,DOWN,0.247,0.003,0.83
2025-10-17 21:43:43,Head Down,CLOSED,NORMAL,DOWN,0.237,0.002,0.84
2025-10-17 21:43:43,Eyes Closed,CLOSED,NORMAL,DOWN,0.237,0.002,0.83
2025-10-17 21:43:44,Head Down,CLOSED,NORMAL,DOWN,0.232,0.003,0.84
2025-10-17 21:43:45,Eyes Closed,CLOSED,NORMAL,DOWN,0.253,0.004,0.85
2025-10-17 21:43:45,Head Down,CLOSED,NORMAL,DOWN,0.245,0.003,0.85
2025-10-17 21:43:46,Eyes Closed,CLOSED,NORMAL,DOWN,0.244,0.004,0.85
2025-10-17 21:43:47,Head Down,CLOSED,NORMAL,DOWN,0.244,0.004,0.84
2025-10-17 21:43:48,Eyes Closed,CLOSED,NORMAL,DOWN,0.200,0.004,0.83
2025-10-17 21:43:48,Head Down,CLOSED,NORMAL,DOWN,0.187,0.003,0.83
2025-10-17 21:43:49,Head Down,CLOSED,NORMAL,DOWN,0.210,0.004,0.83
2025-10-17 21:43:49,Eyes Closed,CLOSED,NORMAL,DOWN,0.208,0.004,0.83
2025-10-17 21:43:50,Head Down,CLOSED,NORMAL,DOWN,0.193,0.004,0.82
2025-10-17 21:43:51,Eyes Closed,CLOSED,NORMAL,DOWN,0.206,0.005,0.83
2025-10-17 21:43:51,Head Down,CLOSED,NORMAL,DOWN,0.194,0.003,0.82
2025-10-17 21:43:52,Eyes Closed,CLOSED,NORMAL,DOWN,0.279,0.005,0.82
2025-10-17 21:43:53,Head Down,CLOSED,NORMAL,DOWN,0.347,0.005,0.74
2025-10-17 21:43:54,Eyes Closed,CLOSED,NORMAL,DOWN,0.320,0.003,0.70
2025-10-17 21:43:54,Head Down,CLOSED,NORMAL,DOWN,0.313,0.003,0.68
2025-10-17 21:43:55,Head Down,CLOSED,NORMAL,DOWN,0.358,0.004,0.66
